"Colony.no.","Raw_file_name","Date_footage","Timepoint","Your_initials","Video_time_stamp","Event","Activity","Pollen_foraging","Standardized_time","...11","WGT","treatment","Obs_Duration","Pollen_foraging_binary","weight","enter_exit_binary","DateTime","RECORD","BattV_Avg","PTemp_C_Avg (Deg C) [Avg]","Air_Temp_Avg","RH (%) [Smp]","SlrW_Avg (W/m^2) [Avg]","SlrMJ_Tot (MJ/m^2) [Tot]","Grass_Temp_Avg (Deg C) [Avg]","Soil_Temp_2in_Avg (Deg C) [Avg]","Soil_Temp_4in_Avg (Deg C) [Avg]","WindDir (Degrees) [Smp]","WS_kph_ (kilometers/hour) [Avg]","Rain_mm_Tot (mm) [Tot]","...15","week"
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:31:53,"exit",0,"NA",804,NA,3,"Control",3600,NA,1,0,2024-05-29 11:31:53,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:32:01,"exit",0,"NA",812,NA,3,"Control",3600,NA,1,0,2024-05-29 11:32:01,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:32:04,"entrance_pollen",1,"yes",815,NA,3,"Control",3600,1,1,1,2024-05-29 11:32:04,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:32:17,"exit",0,"NA",828,NA,3,"Control",3600,NA,1,0,2024-05-29 11:32:17,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:32:18,"entrance_pollen",1,"yes",829,NA,3,"Control",3600,1,1,1,2024-05-29 11:32:18,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:32:33,"exit",0,"NA",844,NA,3,"Control",3600,NA,1,0,2024-05-29 11:32:33,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:32:50,"exit",0,"NA",861,NA,3,"Control",3600,NA,1,0,2024-05-29 11:32:50,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:32:50,"exit",0,"NA",861,NA,3,"Control",3600,NA,1,0,2024-05-29 11:32:50,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:32:54,"entrance_pollen",1,"yes",865,NA,3,"Control",3600,1,1,1,2024-05-29 11:32:54,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:33:28,"exit",0,"NA",899,NA,3,"Control",3600,NA,1,0,2024-05-29 11:33:28,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:33:31,"entrance_pollen",1,"yes",902,NA,3,"Control",3600,1,1,1,2024-05-29 11:33:31,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:33:39,"entrance_pollen",1,"yes",910,NA,3,"Control",3600,1,1,1,2024-05-29 11:33:39,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:33:44,"entrance_pollen",1,"yes",915,NA,3,"Control",3600,1,1,1,2024-05-29 11:33:44,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:33:47,"exit",0,"NA",918,NA,3,"Control",3600,NA,1,0,2024-05-29 11:33:47,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:33:53,"entrance_pollen",1,"yes",924,NA,3,"Control",3600,1,1,1,2024-05-29 11:33:53,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:34:25,"exit",0,"NA",956,NA,3,"Control",3600,NA,1,0,2024-05-29 11:34:25,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:34:40,"entrance_pollen",1,"yes",971,NA,3,"Control",3600,1,1,1,2024-05-29 11:34:40,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:34:48,"exit",0,"NA",979,NA,3,"Control",3600,NA,1,0,2024-05-29 11:34:48,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:35:03,"entrance_pollen",1,"yes",994,NA,3,"Control",3600,1,1,1,2024-05-29 11:35:03,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:35:10,"exit",0,"NA",1001,NA,3,"Control",3600,NA,1,0,2024-05-29 11:35:10,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:36:02,"entrance_pollen",1,"yes",1053,NA,3,"Control",3600,1,1,1,2024-05-29 11:36:02,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:36:05,"entrance_pollen",1,"yes",1056,NA,3,"Control",3600,1,1,1,2024-05-29 11:36:05,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:36:08,"exit",0,"NA",1059,NA,3,"Control",3600,NA,1,0,2024-05-29 11:36:08,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:36:09,"exit",0,"NA",1060,NA,3,"Control",3600,NA,1,0,2024-05-29 11:36:09,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:36:13,"exit",0,"NA",1064,NA,3,"Control",3600,NA,1,0,2024-05-29 11:36:13,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:36:15,"entrance_none",1,"no",1066,NA,3,"Control",3600,0,1,1,2024-05-29 11:36:15,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:36:43,"entrance_pollen",1,"yes",1094,NA,3,"Control",3600,1,1,1,2024-05-29 11:36:43,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:37:12,"entrance_pollen",1,"yes",1123,NA,3,"Control",3600,1,1,1,2024-05-29 11:37:12,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:37:27,"entrance_pollen",1,"yes",1138,NA,3,"Control",3600,1,1,1,2024-05-29 11:37:27,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:37:28,"entrance_pollen",1,"yes",1139,NA,3,"Control",3600,1,1,1,2024-05-29 11:37:28,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:37:37,"entrance_none",1,"no",1148,NA,3,"Control",3600,0,1,1,2024-05-29 11:37:37,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:38:07,"exit",0,"NA",1178,NA,3,"Control",3600,NA,1,0,2024-05-29 11:38:07,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:38:16,"entrance_pollen",1,"yes",1187,NA,3,"Control",3600,1,1,1,2024-05-29 11:38:16,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:38:23,"entrance_pollen",1,"yes",1194,NA,3,"Control",3600,1,1,1,2024-05-29 11:38:23,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:38:40,"entrance_pollen",1,"yes",1211,NA,3,"Control",3600,1,1,1,2024-05-29 11:38:40,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:38:43,"entrance_pollen",1,"yes",1214,NA,3,"Control",3600,1,1,1,2024-05-29 11:38:43,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:38:51,"exit",0,"NA",1222,NA,3,"Control",3600,NA,1,0,2024-05-29 11:38:51,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:38:52,"entrance_pollen",1,"yes",1223,NA,3,"Control",3600,1,1,1,2024-05-29 11:38:52,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:38:58,"exit",0,"NA",1229,NA,3,"Control",3600,NA,1,0,2024-05-29 11:38:58,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:39:02,"exit",0,"NA",1233,NA,3,"Control",3600,NA,1,0,2024-05-29 11:39:02,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:39:08,"exit",0,"NA",1239,NA,3,"Control",3600,NA,1,0,2024-05-29 11:39:08,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:39:23,"entrance_pollen",1,"yes",1254,NA,3,"Control",3600,1,1,1,2024-05-29 11:39:23,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:39:53,"exit",0,"NA",1284,NA,3,"Control",3600,NA,1,0,2024-05-29 11:39:53,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:40:08,"entrance_pollen",1,"yes",1299,NA,3,"Control",3600,1,1,1,2024-05-29 11:40:08,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:40:21,"exit",0,"NA",1312,NA,3,"Control",3600,NA,1,0,2024-05-29 11:40:21,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:40:34,"exit",0,"NA",1325,NA,3,"Control",3600,NA,1,0,2024-05-29 11:40:34,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:40:35,"exit",0,"NA",1326,NA,3,"Control",3600,NA,1,0,2024-05-29 11:40:35,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:40:44,"entrance_pollen",1,"yes",1335,NA,3,"Control",3600,1,1,1,2024-05-29 11:40:44,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:40:46,"exit",0,"NA",1337,NA,3,"Control",3600,NA,1,0,2024-05-29 11:40:46,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:40:52,"exit",0,"NA",1343,NA,3,"Control",3600,NA,1,0,2024-05-29 11:40:52,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:40:55,"entrance_pollen",1,"yes",1346,NA,3,"Control",3600,1,1,1,2024-05-29 11:40:55,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:40:58,"entrance_none",1,"no",1349,NA,3,"Control",3600,0,1,1,2024-05-29 11:40:58,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:41:01,"exit",0,"NA",1352,NA,3,"Control",3600,NA,1,0,2024-05-29 11:41:01,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:41:02,"exit",0,"NA",1353,NA,3,"Control",3600,NA,1,0,2024-05-29 11:41:02,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:41:17,"exit",0,"NA",1368,NA,3,"Control",3600,NA,1,0,2024-05-29 11:41:17,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:41:19,"entrance_pollen",1,"yes",1370,NA,3,"Control",3600,1,1,1,2024-05-29 11:41:19,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:41:25,"entrance_pollen",1,"yes",1376,NA,3,"Control",3600,1,1,1,2024-05-29 11:41:25,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:41:29,"exit",0,"NA",1380,NA,3,"Control",3600,NA,1,0,2024-05-29 11:41:29,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:41:59,"entrance_pollen",1,"yes",1410,NA,3,"Control",3600,1,1,1,2024-05-29 11:41:59,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:42:00,"exit",0,"NA",1411,NA,3,"Control",3600,NA,1,0,2024-05-29 11:42:00,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:42:48,"entrance_pollen",1,"yes",1459,NA,3,"Control",3600,1,1,1,2024-05-29 11:42:48,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:42:51,"exit",0,"NA",1462,NA,3,"Control",3600,NA,1,0,2024-05-29 11:42:51,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:43:03,"exit",0,"NA",1474,NA,3,"Control",3600,NA,1,0,2024-05-29 11:43:03,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:43:13,"exit",0,"NA",1484,NA,3,"Control",3600,NA,1,0,2024-05-29 11:43:13,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:43:14,"entrance_pollen",1,"yes",1485,NA,3,"Control",3600,1,1,1,2024-05-29 11:43:14,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:43:30,"exit",0,"NA",1501,NA,3,"Control",3600,NA,1,0,2024-05-29 11:43:30,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:43:49,"exit",0,"NA",1520,NA,3,"Control",3600,NA,1,0,2024-05-29 11:43:49,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:43:51,"exit",0,"NA",1522,NA,3,"Control",3600,NA,1,0,2024-05-29 11:43:51,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:43:59,"exit",0,"NA",1530,NA,3,"Control",3600,NA,1,0,2024-05-29 11:43:59,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:44:01,"entrance_pollen",1,"yes",1532,NA,3,"Control",3600,1,1,1,2024-05-29 11:44:01,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:44:09,"entrance_pollen",1,"yes",1540,NA,3,"Control",3600,1,1,1,2024-05-29 11:44:09,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:44:23,"exit",0,"NA",1554,NA,3,"Control",3600,NA,1,0,2024-05-29 11:44:23,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:44:33,"exit",0,"NA",1564,NA,3,"Control",3600,NA,1,0,2024-05-29 11:44:33,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:44:43,"exit",0,"NA",1574,NA,3,"Control",3600,NA,1,0,2024-05-29 11:44:43,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:45:11,"entrance_pollen",1,"yes",1602,NA,3,"Control",3600,1,1,1,2024-05-29 11:45:11,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:45:36,"entrance_pollen",1,"yes",1627,NA,3,"Control",3600,1,1,1,2024-05-29 11:45:36,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:45:37,"entrance_pollen",1,"yes",1628,NA,3,"Control",3600,1,1,1,2024-05-29 11:45:37,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:46:19,"exit",0,"NA",1670,NA,3,"Control",3600,NA,1,0,2024-05-29 11:46:19,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:46:22,"entrance_pollen",1,"yes",1673,NA,3,"Control",3600,1,1,1,2024-05-29 11:46:22,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:46:23,"exit",0,"NA",1674,NA,3,"Control",3600,NA,1,0,2024-05-29 11:46:23,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:46:30,"exit",0,"NA",1681,NA,3,"Control",3600,NA,1,0,2024-05-29 11:46:30,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:46:34,"entrance_pollen",1,"yes",1685,NA,3,"Control",3600,1,1,1,2024-05-29 11:46:34,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:46:46,"entrance_pollen",1,"yes",1697,NA,3,"Control",3600,1,1,1,2024-05-29 11:46:46,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:46:58,"entrance_pollen",1,"yes",1709,NA,3,"Control",3600,1,1,1,2024-05-29 11:46:58,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:47:09,"entrance_pollen",1,"yes",1720,NA,3,"Control",3600,1,1,1,2024-05-29 11:47:09,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:47:13,"entrance_pollen",1,"yes",1724,NA,3,"Control",3600,1,1,1,2024-05-29 11:47:13,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:47:29,"exit",0,"NA",1740,NA,3,"Control",3600,NA,1,0,2024-05-29 11:47:29,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:47:36,"entrance_none",1,"no",1747,NA,3,"Control",3600,0,1,1,2024-05-29 11:47:36,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0001.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:48:07,"exit",0,"NA",1778,NA,3,"Control",3600,NA,1,0,2024-05-29 11:48:07,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0002.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:48:50,"entrance_pollen",1,"yes",1821,NA,3,"Control",3600,1,1,1,2024-05-29 11:48:50,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0002.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:49:03,"entrance_pollen",1,"yes",1834,NA,3,"Control",3600,1,1,1,2024-05-29 11:49:03,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
5,"SUNP0002.AVI",2024-05-29,"timepoint_1","LHT",1899-12-31 11:49:23,"entrance_pollen",1,"yes",1854,NA,3,"Control",3600,1,1,1,2024-05-29 11:49:23,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
